employee_id,manager_id,area,job_title,seniority,course,dt_course_conclusion,updated_at,course_format,course_duration_hours,quiz_score
EMP00080,MGR046,Comercial,Gerente Comercial,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-11 16:37:57,Platform Course,6,7
EMP00042,MGR030,Dados & Analytics,Analista de BI,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-07 17:37:57,Platform Course,6,9
EMP00208,MGR001,Dados & Analytics,Analytics Engineer,Júnior,Cultura Data-Driven,2026-05-25,2026-05-20 18:37:57,Platform Course,4,10
EMP00030,MGR037,Operações,Analista de Operações,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-06 00:37:57,Platform Course,6,9
EMP00293,MGR023,Operações,Analista de Operações,Sênior,Cultura Data-Driven,2026-05-25,2026-05-13 00:37:57,Platform Course,4,8
EMP00327,MGR032,People,Analista de People,Sênior,GenAI - Módulo Avançado,2026-05-25,2026-05-19 15:37:57,Live Meet,12,8
EMP00079,MGR006,Comercial,Executivo de Contas,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-21 23:37:57,Live Meet,6,9
EMP00018,MGR020,Financeiro,Analista Financeiro,Júnior,Cultura Data-Driven,2026-05-25,2026-05-06 14:37:57,Live Meet,4,8
EMP00037,MGR024,Operações,Coordenador Operacional,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-21 00:37:57,Live Meet,12,8
EMP00059,MGR046,Tecnologia,Tech Lead,Júnior,Cultura Data-Driven,2026-05-25,2026-05-15 07:37:57,Platform Course,4,8
EMP00101,,Tecnologia,Arquiteto de Soluções,Sênior,GenAI - Módulo Avançado,2026-05-25,2026-05-22 21:37:57,Platform Course,12,9
EMP00058,MGR052,Jurídico,Advogado Corporativo,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-10 13:37:57,Live Meet,12,8
EMP00072,MGR007,Tecnologia,Engenheiro de Dados,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-09 08:37:57,Live Meet,6,8
EMP00330,MGR002,Tecnologia,Tech Lead,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-10 07:37:57,Live Meet,6,10
EMP00245,MGR001,Tecnologia,Engenheiro de Dados,Pleno,Cultura Data-Driven,2026-05-25,2026-05-14 09:37:57,Live Meet,4,9
EMP00194,MGR050,Tecnologia,Engenheiro de Dados,Júnior,Cultura Data-Driven,2026-05-25,2026-05-20 07:37:57,Platform Course,4,10
EMP00141,MGR048,Jurídico,Advogado Corporativo,Pleno,Cultura Data-Driven,2026-05-25,2026-05-26 01:37:57,Live Meet,4,9
EMP00001,MGR049,Dados & Analytics,Cientista de Dados,Pleno,Cultura Data-Driven,2026-05-25,2026-05-15 16:37:57,Platform Course,4,10
EMP00276,MGR044,Operações,Coordenador Operacional,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-20 03:37:57,Platform Course,6,9
EMP00157,MGR058,Financeiro,Controller,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-11 22:37:57,Platform Course,12,9
EMP00036,MGR040,Dados & Analytics,Cientista de Dados,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-13 01:37:57,Platform Course,6,7
EMP00343,MGR036,People,Coordenador de RH,Pleno,Cultura Data-Driven,2026-05-25,2026-05-19 16:37:57,Live Meet,4,9
EMP00109,MGR029,Dados & Analytics,Analytics Engineer,Pleno,Cultura Data-Driven,2026-05-25,2026-05-10 20:37:57,Live Meet,4,10
EMP00312,MGR039,Comercial,Inside Sales,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-07 21:37:57,Live Meet,12,10
EMP00184,MGR030,Operações,Analista de Operações,Júnior,Cultura Data-Driven,2026-05-25,2026-05-07 16:37:57,Live Meet,4,8
EMP00158,MGR005,Tecnologia,Arquiteto de Soluções,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-25 06:37:57,Platform Course,6,8
EMP00350,MGR039,People,Business Partner,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-13 05:37:57,Live Meet,12,9
EMP00285,MGR015,Tecnologia,Tech Lead,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-14 21:37:57,Live Meet,6,10
EMP00237,MGR021,Dados & Analytics,Analista de BI,Pleno,Cultura Data-Driven,2026-05-25,2026-05-10 00:37:57,Live Meet,4,10
EMP00342,MGR030,Dados & Analytics,Analista de BI,Júnior,Cultura Data-Driven,2026-05-25,2026-05-24 17:37:57,Platform Course,4,9
EMP00223,MGR005,Comercial,Executivo de Contas,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-12 05:37:57,Platform Course,12,10
EMP00059,MGR030,Operações,Coordenador Operacional,Pleno,Cultura Data-Driven,2026-05-25,2026-05-15 03:37:57,Live Meet,4,7
EMP00325,MGR028,Operações,Analista de Operações,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-15 04:37:57,Platform Course,6,8
EMP00067,MGR025,Operações,Coordenador Operacional,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-14 20:37:57,Live Meet,12,9
EMP00165,MGR030,Tecnologia,Arquiteto de Soluções,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-19 09:37:57,Platform Course,6,10
EMP00014,MGR020,Dados & Analytics,Cientista de Dados,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-19 21:37:57,Live Meet,6,10
EMP00350,,Tecnologia,Desenvolvedor Backend,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-06 07:37:57,Live Meet,12,9
EMP00090,MGR042,Operações,Coordenador Operacional,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-23 15:37:57,Platform Course,12,9
EMP00284,MGR006,Operações,Coordenador Operacional,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-14 19:37:57,Platform Course,6,9
EMP00278,MGR027,Operações,Coordenador Operacional,Especialista,Cultura Data-Driven,2026-05-25,2026-05-13 09:37:57,Live Meet,4,9
EMP00250,MGR031,Marketing,Analista de Marketing,Júnior,Cultura Data-Driven,2026-05-25,2026-05-14 04:37:57,Platform Course,4,7
EMP00176,MGR047,Dados & Analytics,Analytics Engineer,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-26 02:37:57,Live Meet,6,7
EMP00282,MGR054,People,Coordenador de RH,Especialista,Cultura Data-Driven,2026-05-25,2026-05-10 10:37:57,Platform Course,4,9
EMP00156,MGR025,Comercial,Gerente Comercial,Pleno,Cultura Data-Driven,2026-05-25,2026-05-18 01:37:57,Live Meet,4,9
EMP00156,MGR031,Operações,Coordenador Operacional,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-13 17:37:57,Live Meet,6,8
EMP00255,MGR031,Comercial,Gerente Comercial,Sênior,Cultura Data-Driven,2026-05-25,2026-05-24 10:37:57,Live Meet,4,10
EMP00272,MGR048,Operações,Analista de Operações,Pleno,Cultura Data-Driven,2026-05-25,2026-05-23 11:37:57,Live Meet,4,10
EMP00123,MGR050,Financeiro,Analista Financeiro,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-16 21:37:57,Live Meet,12,9
EMP00320,MGR046,Dados & Analytics,Cientista de Dados,Sênior,Cultura Data-Driven,2026-05-25,2026-05-11 13:37:57,Platform Course,4,9
EMP00248,MGR058,Financeiro,Analista Financeiro,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-17 00:37:57,Platform Course,6,9
EMP00263,MGR047,Tecnologia,Engenheiro de Dados,Pleno,Cultura Data-Driven,2026-05-25,2026-05-14 16:37:57,Platform Course,4,9
EMP00261,MGR019,Operações,Analista de Operações,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-25 07:37:57,Platform Course,6,9
EMP00062,MGR023,Tecnologia,Tech Lead,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-06 20:37:57,Live Meet,6,8
EMP00185,MGR020,Operações,Analista de Operações,Pleno,Cultura Data-Driven,2026-05-25,2026-05-16 01:37:57,Platform Course,4,9
EMP00018,MGR055,Dados & Analytics,Analytics Engineer,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-20 15:37:57,Live Meet,12,8
EMP00184,MGR055,Tecnologia,Engenheiro de Dados,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-22 14:37:57,Live Meet,6,8
EMP00032,MGR047,Comercial,Inside Sales,Pleno,Cultura Data-Driven,2026-05-25,2026-05-05 17:37:57,Platform Course,4,9
EMP00101,MGR042,Operações,Coordenador Operacional,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-15 11:37:57,Platform Course,12,9
EMP00289,MGR006,Operações,Analista de Operações,Júnior,Cultura Data-Driven,2026-05-25,2026-05-13 06:37:57,Platform Course,4,7
EMP00094,MGR017,Tecnologia,Engenheiro de Dados,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-20 14:37:57,Live Meet,6,8
EMP00069,MGR016,Operações,Analista de Operações,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-18 00:37:57,Live Meet,12,10
EMP00176,MGR036,Tecnologia,Tech Lead,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-22 11:37:57,Live Meet,6,9
EMP00241,MGR037,Tecnologia,Tech Lead,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-23 04:37:57,Platform Course,6,9
EMP00182,MGR034,Tecnologia,Tech Lead,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-21 14:37:57,Platform Course,6,8
EMP00327,,Dados & Analytics,Analytics Engineer,Especialista,Cultura Data-Driven,2026-05-25,2026-05-21 06:37:57,Platform Course,4,9
EMP00194,MGR020,Dados & Analytics,Cientista de Dados,Pleno,Cultura Data-Driven,2026-05-25,2026-05-17 06:37:57,Platform Course,4,9
EMP00288,MGR033,Comercial,Inside Sales,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-08 04:37:57,Platform Course,6,9
EMP00325,MGR014,Operações,Analista de Operações,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-10 10:37:57,Live Meet,12,7
EMP00331,MGR044,Operações,Coordenador Operacional,Pleno,Cultura Data-Driven,2026-05-25,2026-05-05 15:37:57,Platform Course,4,9
EMP00239,MGR001,Financeiro,Analista Financeiro,Sênior,GenAI - Módulo Avançado,2026-05-25,2026-05-09 22:37:57,Platform Course,12,8
EMP00147,,People,Business Partner,Júnior,Cultura Data-Driven,2026-05-25,2026-05-10 22:37:57,Live Meet,4,8
EMP00222,MGR017,People,Business Partner,Pleno,Cultura Data-Driven,2026-05-25,2026-05-09 21:37:57,Platform Course,4,9
EMP00184,MGR042,Jurídico,Advogado Corporativo,Sênior,Cultura Data-Driven,2026-05-25,2026-05-20 15:37:57,Platform Course,4,10
EMP00251,MGR006,People,Analista de People,Pleno,GenAI - Módulo Avançado,2026-05-25,2026-05-18 11:37:57,Live Meet,12,8
EMP00051,MGR022,Tecnologia,Desenvolvedor Backend,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-25 11:37:57,Platform Course,6,9
EMP00322,MGR048,Tecnologia,Tech Lead,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-20 09:37:57,Platform Course,6,9
EMP00324,MGR041,Dados & Analytics,Cientista de Dados,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-20 19:37:57,Platform Course,6,8
EMP00253,MGR007,Tecnologia,Tech Lead,Júnior,Cultura Data-Driven,2026-05-25,2026-05-09 18:37:57,Live Meet,4,7
EMP00131,MGR014,Tecnologia,Engenheiro de Dados,Sênior,Cultura Data-Driven,2026-05-25,2026-05-10 16:37:57,Platform Course,4,10
EMP00282,MGR024,People,Coordenador de RH,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-12 03:37:57,Platform Course,6,9
EMP00345,MGR007,Dados & Analytics,Analista de BI,Júnior,Cultura Data-Driven,2026-05-25,2026-05-11 02:37:57,Platform Course,4,9
EMP00345,MGR031,Dados & Analytics,Analytics Engineer,Júnior,Cultura Data-Driven,2026-05-25,2026-05-06 12:37:57,Live Meet,4,7
EMP00247,MGR051,Comercial,Executivo de Contas,Júnior,Cultura Data-Driven,2026-05-25,2026-05-13 00:37:57,Live Meet,4,7
EMP00218,MGR002,Comercial,Executivo de Contas,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-17 06:37:57,Live Meet,6,8
EMP00288,MGR018,Comercial,Executivo de Contas,Júnior,Cultura Data-Driven,2026-05-25,2026-05-20 22:37:57,Platform Course,4,8
EMP00095,MGR010,Operações,Analista de Operações,Júnior,Cultura Data-Driven,2026-05-25,2026-05-22 21:37:57,Live Meet,4,10
EMP00259,MGR025,Comercial,Inside Sales,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-06 06:37:57,Platform Course,6,10
EMP00008,MGR038,Marketing,Analista de Marketing,,GenAI para todos - Módulo básico,2026-05-25,2026-05-19 19:37:57,Platform Course,6,9
EMP00188,MGR010,Marketing,Analista de Marketing,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-24 14:37:57,Live Meet,6,9
EMP00125,MGR021,Dados & Analytics,Cientista de Dados,Júnior,Cultura Data-Driven,2026-05-25,2026-05-20 04:37:57,Platform Course,4,10
EMP00095,MGR011,Tecnologia,Engenheiro de Dados,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-18 04:37:57,Platform Course,6,10
EMP00313,MGR050,Operações,Analista de Operações,Especialista,Cultura Data-Driven,2026-05-25,2026-05-25 05:37:57,Platform Course,4,7
EMP00009,MGR005,Operações,Analista de Operações,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-07 11:37:57,Platform Course,6,9
EMP00066,MGR011,Dados & Analytics,Analista de BI,Júnior,Cultura Data-Driven,2026-05-25,2026-05-22 01:37:57,Platform Course,4,9
EMP00217,MGR030,Comercial,Executivo de Contas,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-19 06:37:57,Live Meet,6,9
EMP00069,MGR039,Tecnologia,Engenheiro de Dados,Pleno,Cultura Data-Driven,2026-05-25,2026-05-19 14:37:57,Platform Course,4,10
EMP00290,MGR014,Operações,Coordenador Operacional,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-16 08:37:57,Platform Course,6,8
EMP00094,MGR060,People,Business Partner,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-14 16:37:57,Live Meet,6,9
EMP00251,MGR001,Comercial,Executivo de Contas,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-07 21:37:57,Platform Course,6,10
EMP00064,MGR005,Tecnologia,Tech Lead,,Cultura Data-Driven,2026-05-25,2026-05-10 05:37:57,Live Meet,4,10
EMP00068,MGR047,Comercial,Executivo de Contas,Pleno,Cultura Data-Driven,2026-05-25,2026-05-21 17:37:57,Platform Course,4,8
EMP00173,MGR047,Marketing,Especialista em Growth,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-21 04:37:57,Platform Course,6,7
EMP00189,MGR026,Operações,Analista de Operações,Júnior,Cultura Data-Driven,2026-05-25,2026-05-07 07:37:57,Platform Course,4,10
EMP00291,,Comercial,Gerente Comercial,Pleno,Cultura Data-Driven,2026-05-25,2026-05-25 04:37:57,Platform Course,4,10
EMP00030,MGR016,People,Coordenador de RH,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-15 09:37:57,Platform Course,6,9
EMP00129,MGR044,Financeiro,Controller,Especialista,GenAI para todos - Módulo básico,2026-05-25,2026-05-17 20:37:57,Platform Course,6,9
EMP00271,MGR024,Comercial,Inside Sales,Sênior,GenAI - Módulo Avançado,2026-05-25,2026-05-05 11:37:57,Live Meet,12,8
EMP00183,MGR042,Comercial,Inside Sales,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-06 15:37:57,Platform Course,6,10
EMP00174,MGR025,Tecnologia,Arquiteto de Soluções,Sênior,Cultura Data-Driven,2026-05-25,2026-05-14 17:37:57,Live Meet,4,9
EMP00246,MGR002,Jurídico,Advogado Corporativo,Júnior,Cultura Data-Driven,2026-05-25,2026-05-11 10:37:57,Platform Course,4,8
EMP00266,MGR044,Marketing,Especialista em Growth,Júnior,Cultura Data-Driven,2026-05-25,2026-05-18 07:37:57,Platform Course,4,9
EMP00079,MGR014,Marketing,Especialista em Growth,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-23 02:37:57,Platform Course,6,10
EMP00159,MGR036,Tecnologia,Engenheiro de Dados,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-13 13:37:57,Platform Course,6,9
EMP00030,MGR004,Financeiro,Analista Financeiro,Sênior,Cultura Data-Driven,2026-05-25,2026-05-13 20:37:57,Platform Course,4,8
EMP00140,MGR035,Comercial,Executivo de Contas,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-05 18:37:57,Platform Course,6,8
EMP00341,MGR042,Comercial,Gerente Comercial,Pleno,Cultura Data-Driven,2026-05-25,2026-05-05 15:37:57,Platform Course,4,8
EMP00192,MGR018,Financeiro,Controller,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-08 10:37:57,Live Meet,12,9
EMP00292,MGR034,Financeiro,Controller,Júnior,Cultura Data-Driven,2026-05-25,2026-05-09 08:37:57,Platform Course,4,10
EMP00109,,Tecnologia,Engenheiro de Dados,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-10 03:37:57,Platform Course,6,10
EMP00005,MGR001,Jurídico,Advogado Corporativo,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-18 05:37:57,Live Meet,12,8
EMP00076,MGR034,Financeiro,Controller,Especialista,GenAI - Módulo Avançado,2026-05-25,2026-05-06 22:37:57,Live Meet,12,9
EMP00327,MGR025,Dados & Analytics,Analytics Engineer,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-10 14:37:57,Platform Course,6,8
EMP00091,MGR045,Comercial,Executivo de Contas,Pleno,Cultura Data-Driven,2026-05-25,2026-05-12 16:37:57,Live Meet,4,9
EMP00258,MGR032,Tecnologia,Engenheiro de Dados,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-24 11:37:57,Platform Course,12,9
EMP00125,MGR033,People,Business Partner,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-25 12:37:57,Live Meet,6,9
EMP00333,MGR010,Comercial,Gerente Comercial,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-19 05:37:57,Platform Course,6,9
EMP00173,MGR054,Operações,Analista de Operações,Sênior,Cultura Data-Driven,2026-05-25,2026-05-22 00:37:57,Platform Course,4,9
EMP00068,MGR032,Operações,Coordenador Operacional,Sênior,GenAI para todos - Módulo básico,2026-05-25,2026-05-10 01:37:57,Platform Course,6,8
EMP00138,MGR039,People,Coordenador de RH,Pleno,GenAI para todos - Módulo básico,2026-05-25,2026-05-12 11:37:57,Platform Course,6,9
EMP00062,MGR035,Marketing,Especialista em Growth,Pleno,Cultura Data-Driven,2026-05-25,2026-05-21 07:37:57,Platform Course,4,9
EMP00206,MGR028,Tecnologia,Arquiteto de Soluções,Pleno,Cultura Data-Driven,2026-05-25,2026-05-18 11:37:57,Platform Course,4,9
EMP00016,MGR045,Tecnologia,Arquiteto de Soluções,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-23 09:37:57,Live Meet,6,10
EMP00181,MGR009,Comercial,Executivo de Contas,Júnior,GenAI para todos - Módulo básico,2026-05-25,2026-05-08 03:37:57,Platform Course,6,7
EMP00086,MGR045,Financeiro,Controller,Júnior,GenAI - Módulo Avançado,2026-05-25,2026-05-06 08:37:57,Live Meet,12,7
